docname,topic,proportion
7610e1b3-a0fb-47d6-b63c-f370b1a7d630.txt,002,0.504255
7610e1b3-a0fb-47d6-b63c-f370b1a7d630.txt,000,0.470026
7610e1b3-a0fb-47d6-b63c-f370b1a7d630.txt,009,0.025718
4b73816c-c086-443b-9c5c-29e1d1b7b4e3.txt,002,0.516804
4b73816c-c086-443b-9c5c-29e1d1b7b4e3.txt,004,0.347693
4b73816c-c086-443b-9c5c-29e1d1b7b4e3.txt,005,0.128622
4b73816c-c086-443b-9c5c-29e1d1b7b4e3.txt,000,0.006882
14eaef7dfec04787.txt,006,0.399467
14eaef7dfec04787.txt,000,0.2841
14eaef7dfec04787.txt,008,0.156916
14eaef7dfec04787.txt,004,0.123679
14eaef7dfec04787.txt,003,0.035837
1482bde1adbfdc58.txt,002,0.314109
1482bde1adbfdc58.txt,004,0.249002
1482bde1adbfdc58.txt,005,0.15589
1482bde1adbfdc58.txt,001,0.146376
1482bde1adbfdc58.txt,003,0.069327
1482bde1adbfdc58.txt,000,0.052986
1482bde1adbfdc58.txt,013,0.012311
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,006,0.734562
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,003,0.086083
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,005,0.085722
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,007,0.065768
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,000,0.015718
40ac98b3-d8b1-482c-b4ee-83b81388e4ad.txt,011,0.012146
10d7eb5f-55bf-4343-8e4d-52662cf92662.txt,004,0.345197
10d7eb5f-55bf-4343-8e4d-52662cf92662.txt,001,0.280773
10d7eb5f-55bf-4343-8e4d-52662cf92662.txt,000,0.211736
10d7eb5f-55bf-4343-8e4d-52662cf92662.txt,006,0.106619
10d7eb5f-55bf-4343-8e4d-52662cf92662.txt,003,0.055675
148686d1e43ad01a.txt,000,0.520201
148686d1e43ad01a.txt,003,0.230104
148686d1e43ad01a.txt,001,0.124446
148686d1e43ad01a.txt,004,0.068152
148686d1e43ad01a.txt,006,0.050305
148686d1e43ad01a.txt,011,0.006791
14429b28211dbd77.txt,000,0.61487
14429b28211dbd77.txt,005,0.266854
14429b28211dbd77.txt,002,0.118276
41120c1c-e0de-4286-9c90-0f75e11967fe.txt,000,0.422739
41120c1c-e0de-4286-9c90-0f75e11967fe.txt,002,0.275833
41120c1c-e0de-4286-9c90-0f75e11967fe.txt,003,0.139533
41120c1c-e0de-4286-9c90-0f75e11967fe.txt,006,0.109954
41120c1c-e0de-4286-9c90-0f75e11967fe.txt,005,0.051941
3cac7a9d-a8da-4cc8-a044-ed39c501dac3.txt,008,0.432772
3cac7a9d-a8da-4cc8-a044-ed39c501dac3.txt,000,0.377642
3cac7a9d-a8da-4cc8-a044-ed39c501dac3.txt,003,0.077331
3cac7a9d-a8da-4cc8-a044-ed39c501dac3.txt,006,0.064761
3cac7a9d-a8da-4cc8-a044-ed39c501dac3.txt,001,0.047494
15abc494041efe09.txt,003,0.29768
15abc494041efe09.txt,001,0.261825
15abc494041efe09.txt,005,0.14874
15abc494041efe09.txt,000,0.090996
15abc494041efe09.txt,006,0.069698
15abc494041efe09.txt,002,0.045913
15abc494041efe09.txt,010,0.033714
15abc494041efe09.txt,009,0.033611
15abc494041efe09.txt,011,0.017823
6882f074-ecc8-4c97-89f5-3e2b07bf7a11.txt,000,0.547407
6882f074-ecc8-4c97-89f5-3e2b07bf7a11.txt,002,0.317883
6882f074-ecc8-4c97-89f5-3e2b07bf7a11.txt,004,0.097266
6882f074-ecc8-4c97-89f5-3e2b07bf7a11.txt,008,0.033814
6882f074-ecc8-4c97-89f5-3e2b07bf7a11.txt,003,0.00363
165605e511ed87f0.txt,000,0.63835
165605e511ed87f0.txt,003,0.2617
165605e511ed87f0.txt,002,0.073906
165605e511ed87f0.txt,001,0.026045
158bd2dbfa7961ce.txt,003,0.411882
158bd2dbfa7961ce.txt,004,0.360982
158bd2dbfa7961ce.txt,005,0.113703
158bd2dbfa7961ce.txt,011,0.060051
158bd2dbfa7961ce.txt,014,0.053381
2a5c760a-5b51-44e8-be3b-dc2a542b2121.txt,004,0.576762
2a5c760a-5b51-44e8-be3b-dc2a542b2121.txt,000,0.227818
2a5c760a-5b51-44e8-be3b-dc2a542b2121.txt,006,0.102413
2a5c760a-5b51-44e8-be3b-dc2a542b2121.txt,003,0.093007
1566012dcb4da675.txt,000,0.390943
1566012dcb4da675.txt,001,0.329467
1566012dcb4da675.txt,002,0.233012
1566012dcb4da675.txt,011,0.046579
14f34893f69d007f.txt,005,0.80966
14f34893f69d007f.txt,003,0.141101
14f34893f69d007f.txt,001,0.024811
14f34893f69d007f.txt,000,0.024428
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,006,0.485915
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,005,0.274254
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,008,0.091257
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,002,0.048811
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,000,0.046541
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,004,0.032273
57fc9d47-3cfb-4bfe-9de7-f405ef93754d.txt,012,0.020949
145d0f56d556400a.txt,000,0.497493
145d0f56d556400a.txt,006,0.221806
145d0f56d556400a.txt,008,0.103501
145d0f56d556400a.txt,005,0.071509
145d0f56d556400a.txt,003,0.046068
145d0f56d556400a.txt,002,0.04424
145d0f56d556400a.txt,001,0.015383
6f1d2754-14e9-41ef-8611-970b7555f906.txt,003,0.534788
6f1d2754-14e9-41ef-8611-970b7555f906.txt,004,0.162799
6f1d2754-14e9-41ef-8611-970b7555f906.txt,000,0.134362
6f1d2754-14e9-41ef-8611-970b7555f906.txt,005,0.105232
6f1d2754-14e9-41ef-8611-970b7555f906.txt,006,0.051303
6f1d2754-14e9-41ef-8611-970b7555f906.txt,014,0.011516
8e7e1fff-c4ff-4e3f-a619-96cd9e092782.txt,002,0.583933
8e7e1fff-c4ff-4e3f-a619-96cd9e092782.txt,007,0.373744
8e7e1fff-c4ff-4e3f-a619-96cd9e092782.txt,008,0.027204
8e7e1fff-c4ff-4e3f-a619-96cd9e092782.txt,006,0.01512
c89dfba8-ec6b-4842-9cd4-50831707fc2e.txt,002,0.602251
c89dfba8-ec6b-4842-9cd4-50831707fc2e.txt,007,0.208512
c89dfba8-ec6b-4842-9cd4-50831707fc2e.txt,000,0.189238
165b79b554cc02c6.txt,002,0.664474
165b79b554cc02c6.txt,004,0.130465
165b79b554cc02c6.txt,003,0.130287
165b79b554cc02c6.txt,000,0.074775
2225899a-fc04-444b-982d-52f90320c0ca.txt,000,0.577286
2225899a-fc04-444b-982d-52f90320c0ca.txt,008,0.368622
2225899a-fc04-444b-982d-52f90320c0ca.txt,006,0.054092
1446c337a42971d3.txt,006,0.377248
1446c337a42971d3.txt,002,0.336298
1446c337a42971d3.txt,004,0.11169
1446c337a42971d3.txt,003,0.105199
1446c337a42971d3.txt,005,0.069566
158dd59dc07b4592.txt,006,0.727141
158dd59dc07b4592.txt,005,0.096314
158dd59dc07b4592.txt,003,0.082081
158dd59dc07b4592.txt,007,0.057255
158dd59dc07b4592.txt,000,0.022627
158dd59dc07b4592.txt,011,0.014583
14786103bbe58d36.txt,000,0.412484
14786103bbe58d36.txt,006,0.22774
14786103bbe58d36.txt,004,0.198611
14786103bbe58d36.txt,005,0.113412
14786103bbe58d36.txt,002,0.047753
14efc285d727ea29.txt,002,0.670306
14efc285d727ea29.txt,006,0.146896
14efc285d727ea29.txt,000,0.113736
14efc285d727ea29.txt,005,0.069062
8bb5db9d-d5c5-4fd6-8a35-da7e9ec9dbde.txt,001,0.691099
8bb5db9d-d5c5-4fd6-8a35-da7e9ec9dbde.txt,008,0.305057
8bb5db9d-d5c5-4fd6-8a35-da7e9ec9dbde.txt,002,0.003844
14429b002e8a9d4f.txt,001,0.326468
14429b002e8a9d4f.txt,002,0.280001
14429b002e8a9d4f.txt,009,0.142856
14429b002e8a9d4f.txt,003,0.097056
14429b002e8a9d4f.txt,005,0.091639
14429b002e8a9d4f.txt,006,0.06198
b6404ff9-820d-49a3-bb4e-28ccab3d07e6.txt,000,0.547407
b6404ff9-820d-49a3-bb4e-28ccab3d07e6.txt,002,0.317883
b6404ff9-820d-49a3-bb4e-28ccab3d07e6.txt,004,0.097266
b6404ff9-820d-49a3-bb4e-28ccab3d07e6.txt,008,0.033814
b6404ff9-820d-49a3-bb4e-28ccab3d07e6.txt,003,0.00363
155e2a7b47a38e21.txt,000,0.285223
155e2a7b47a38e21.txt,002,0.265172
155e2a7b47a38e21.txt,001,0.222587
155e2a7b47a38e21.txt,003,0.118894
155e2a7b47a38e21.txt,004,0.081012
155e2a7b47a38e21.txt,009,0.027113
1444f9a888c1586c.txt,005,0.324254
1444f9a888c1586c.txt,007,0.271854
1444f9a888c1586c.txt,004,0.217719
1444f9a888c1586c.txt,006,0.124749
1444f9a888c1586c.txt,000,0.061423
1574e5bc373aa8fb.txt,003,0.329115
1574e5bc373aa8fb.txt,004,0.293837
1574e5bc373aa8fb.txt,005,0.234958
1574e5bc373aa8fb.txt,006,0.132821
1574e5bc373aa8fb.txt,000,0.009269
1614f740ebadc837.txt,002,0.412714
1614f740ebadc837.txt,003,0.204051
1614f740ebadc837.txt,000,0.133137
1614f740ebadc837.txt,005,0.127755
1614f740ebadc837.txt,001,0.07966
1614f740ebadc837.txt,006,0.042682
36ede6fe-aab9-474f-8131-ba921c694a58.txt,000,0.535351
36ede6fe-aab9-474f-8131-ba921c694a58.txt,008,0.27595
36ede6fe-aab9-474f-8131-ba921c694a58.txt,003,0.058972
36ede6fe-aab9-474f-8131-ba921c694a58.txt,012,0.055145
36ede6fe-aab9-474f-8131-ba921c694a58.txt,005,0.045997
36ede6fe-aab9-474f-8131-ba921c694a58.txt,013,0.028585
1fc01c1a-a62c-4c88-a000-a6cea2966053.txt,004,0.35068
1fc01c1a-a62c-4c88-a000-a6cea2966053.txt,002,0.249462
1fc01c1a-a62c-4c88-a000-a6cea2966053.txt,005,0.188101
1fc01c1a-a62c-4c88-a000-a6cea2966053.txt,003,0.127026
1fc01c1a-a62c-4c88-a000-a6cea2966053.txt,000,0.084731
16399354cc0d1396.txt,003,0.454807
16399354cc0d1396.txt,004,0.343158
16399354cc0d1396.txt,000,0.144876
16399354cc0d1396.txt,006,0.033751
16399354cc0d1396.txt,001,0.023408
8fa7960d-88c7-4a7a-a2bc-c2e6c965dd13.txt,004,0.973677
8fa7960d-88c7-4a7a-a2bc-c2e6c965dd13.txt,003,0.026323
1482aea6e7161c4c.txt,002,0.497846
1482aea6e7161c4c.txt,003,0.240108
1482aea6e7161c4c.txt,000,0.170364
1482aea6e7161c4c.txt,005,0.091681
1019d8ec-bf87-4201-9427-3717e92041f5.txt,008,0.689122
1019d8ec-bf87-4201-9427-3717e92041f5.txt,000,0.224659
1019d8ec-bf87-4201-9427-3717e92041f5.txt,005,0.086219
295322b4-522c-43a8-b2bf-cf9e77364f87.txt,000,0.49337
295322b4-522c-43a8-b2bf-cf9e77364f87.txt,003,0.372477
295322b4-522c-43a8-b2bf-cf9e77364f87.txt,002,0.134153
006015da-1f75-452c-9957-16bf12100c07.txt,000,0.637808
006015da-1f75-452c-9957-16bf12100c07.txt,003,0.134158
006015da-1f75-452c-9957-16bf12100c07.txt,010,0.105193
006015da-1f75-452c-9957-16bf12100c07.txt,006,0.06227
006015da-1f75-452c-9957-16bf12100c07.txt,008,0.060572
54c25961-f230-4017-bb08-4238ade1ae8b.txt,004,0.345197
54c25961-f230-4017-bb08-4238ade1ae8b.txt,001,0.280773
54c25961-f230-4017-bb08-4238ade1ae8b.txt,000,0.211736
54c25961-f230-4017-bb08-4238ade1ae8b.txt,006,0.106619
54c25961-f230-4017-bb08-4238ade1ae8b.txt,003,0.055675
488919e0-aa66-459a-a407-16f61bea42f0.txt,000,0.336774
488919e0-aa66-459a-a407-16f61bea42f0.txt,007,0.265851
488919e0-aa66-459a-a407-16f61bea42f0.txt,002,0.13934
488919e0-aa66-459a-a407-16f61bea42f0.txt,003,0.134663
488919e0-aa66-459a-a407-16f61bea42f0.txt,013,0.062512
488919e0-aa66-459a-a407-16f61bea42f0.txt,010,0.06086
1455eb5af2bb9c37.txt,001,0.352746
1455eb5af2bb9c37.txt,005,0.33328
1455eb5af2bb9c37.txt,000,0.148347
1455eb5af2bb9c37.txt,003,0.083837
1455eb5af2bb9c37.txt,011,0.056557
1455eb5af2bb9c37.txt,002,0.025233
161dc5f0ecb195ee.txt,003,0.325881
161dc5f0ecb195ee.txt,000,0.304078
161dc5f0ecb195ee.txt,004,0.266701
161dc5f0ecb195ee.txt,006,0.10334
14eaeeacc4b336cd.txt,002,0.539905
14eaeeacc4b336cd.txt,003,0.376349
14eaeeacc4b336cd.txt,011,0.047868
14eaeeacc4b336cd.txt,000,0.035878
14517f74133a6d3e.txt,000,0.573831
14517f74133a6d3e.txt,001,0.236128
14517f74133a6d3e.txt,006,0.076757
14517f74133a6d3e.txt,005,0.050161
14517f74133a6d3e.txt,003,0.04225
14517f74133a6d3e.txt,011,0.020873
161ea2b8be2f4132.txt,003,0.63068
161ea2b8be2f4132.txt,002,0.205816
161ea2b8be2f4132.txt,005,0.149208
161ea2b8be2f4132.txt,000,0.014295
c1ae1ef4-ab81-4eef-aef4-1ec38db9200d.txt,003,0.869143
c1ae1ef4-ab81-4eef-aef4-1ec38db9200d.txt,010,0.130857
152c168577b5bbdb.txt,000,0.579608
152c168577b5bbdb.txt,005,0.292104
152c168577b5bbdb.txt,002,0.090466
152c168577b5bbdb.txt,003,0.037823
215f351e-cc61-435b-9847-cac833c8ff1a.txt,003,0.391556
215f351e-cc61-435b-9847-cac833c8ff1a.txt,002,0.248734
215f351e-cc61-435b-9847-cac833c8ff1a.txt,004,0.207421
215f351e-cc61-435b-9847-cac833c8ff1a.txt,000,0.131436
215f351e-cc61-435b-9847-cac833c8ff1a.txt,011,0.020853
1446969864442ed1.txt,002,0.412734
1446969864442ed1.txt,004,0.215121
1446969864442ed1.txt,003,0.118311
1446969864442ed1.txt,005,0.074232
1446969864442ed1.txt,001,0.070035
1446969864442ed1.txt,000,0.05579
1446969864442ed1.txt,006,0.034211
1446969864442ed1.txt,011,0.019566
154fcb4265d23298.txt,000,0.430163
154fcb4265d23298.txt,001,0.231929
154fcb4265d23298.txt,002,0.139003
154fcb4265d23298.txt,005,0.133221
154fcb4265d23298.txt,003,0.065685
36f29bcf-5358-44e2-8cc7-0f63d0ee4d80.txt,004,0.973677
36f29bcf-5358-44e2-8cc7-0f63d0ee4d80.txt,003,0.026323
7d67b99f-714e-4b2a-8d01-e1988dd6626a.txt,003,0.895446
7d67b99f-714e-4b2a-8d01-e1988dd6626a.txt,006,0.048482
7d67b99f-714e-4b2a-8d01-e1988dd6626a.txt,005,0.029835
7d67b99f-714e-4b2a-8d01-e1988dd6626a.txt,004,0.026237
14e199ca83241a9e.txt,002,0.439232
14e199ca83241a9e.txt,004,0.27518
14e199ca83241a9e.txt,005,0.260179
14e199ca83241a9e.txt,000,0.014143
14e199ca83241a9e.txt,010,0.011267
16579d1fab919bb6.txt,004,0.33736
16579d1fab919bb6.txt,000,0.190644
16579d1fab919bb6.txt,003,0.179328
16579d1fab919bb6.txt,005,0.107227
16579d1fab919bb6.txt,002,0.083287
16579d1fab919bb6.txt,001,0.072346
16579d1fab919bb6.txt,006,0.029807
584c9082-2de8-4081-9be8-02d09e3eb3dc.txt,005,0.429231
584c9082-2de8-4081-9be8-02d09e3eb3dc.txt,007,0.327361
584c9082-2de8-4081-9be8-02d09e3eb3dc.txt,008,0.191262
584c9082-2de8-4081-9be8-02d09e3eb3dc.txt,003,0.052146
52135267-be55-4df1-aed5-bf03f0eaa9e4.txt,003,0.985262
52135267-be55-4df1-aed5-bf03f0eaa9e4.txt,005,0.014738
144b9a63a61bf2f8.txt,002,0.490109
144b9a63a61bf2f8.txt,003,0.442814
144b9a63a61bf2f8.txt,008,0.067078
14eaf116ea4db513.txt,001,0.269883
14eaf116ea4db513.txt,000,0.226396
14eaf116ea4db513.txt,005,0.222172
14eaf116ea4db513.txt,007,0.166782
14eaf116ea4db513.txt,004,0.068327
14eaf116ea4db513.txt,002,0.04644
6cf54c7e-823b-4aea-bc39-e2bb987c794c.txt,008,0.689122
6cf54c7e-823b-4aea-bc39-e2bb987c794c.txt,000,0.224659
6cf54c7e-823b-4aea-bc39-e2bb987c794c.txt,005,0.086219
5c5b3e5c-07e7-4a43-b0d7-990d5c2fb14b.txt,000,0.412481
5c5b3e5c-07e7-4a43-b0d7-990d5c2fb14b.txt,008,0.408872
5c5b3e5c-07e7-4a43-b0d7-990d5c2fb14b.txt,003,0.176729
5c5b3e5c-07e7-4a43-b0d7-990d5c2fb14b.txt,001,0.001918
155c7b72c1d7c3ff.txt,006,0.819146
155c7b72c1d7c3ff.txt,003,0.102378
155c7b72c1d7c3ff.txt,004,0.056642
155c7b72c1d7c3ff.txt,010,0.021834
15631b5f9bc8a999.txt,000,0.311244
15631b5f9bc8a999.txt,004,0.235657
15631b5f9bc8a999.txt,001,0.17601
15631b5f9bc8a999.txt,002,0.153288
15631b5f9bc8a999.txt,005,0.082238
15631b5f9bc8a999.txt,003,0.041563
151420b910b3f20b.txt,006,0.535976
151420b910b3f20b.txt,005,0.155411
151420b910b3f20b.txt,000,0.137006
151420b910b3f20b.txt,009,0.073813
151420b910b3f20b.txt,008,0.051597
151420b910b3f20b.txt,004,0.046198
2ff9c920-5807-4c38-ad8c-6c488e593e1c.txt,002,0.502556
2ff9c920-5807-4c38-ad8c-6c488e593e1c.txt,004,0.360804
2ff9c920-5807-4c38-ad8c-6c488e593e1c.txt,003,0.13664
1eea2678-fb8b-4fe0-bf84-cf968be6fade.txt,006,0.803432
1eea2678-fb8b-4fe0-bf84-cf968be6fade.txt,005,0.120669
1eea2678-fb8b-4fe0-bf84-cf968be6fade.txt,004,0.075899
163f45212119613b.txt,003,0.280364
163f45212119613b.txt,000,0.185598
163f45212119613b.txt,001,0.162737
163f45212119613b.txt,006,0.149149
163f45212119613b.txt,004,0.130905
163f45212119613b.txt,005,0.091248
1566d1df9dc4e794.txt,000,0.431264
1566d1df9dc4e794.txt,001,0.306524
1566d1df9dc4e794.txt,002,0.083093
1566d1df9dc4e794.txt,004,0.078838
1566d1df9dc4e794.txt,005,0.065282
1566d1df9dc4e794.txt,003,0.034999
15d32769-c193-4e0e-ad0d-5fdc0338774c.txt,006,0.471751
15d32769-c193-4e0e-ad0d-5fdc0338774c.txt,003,0.276588
15d32769-c193-4e0e-ad0d-5fdc0338774c.txt,000,0.085512
15d32769-c193-4e0e-ad0d-5fdc0338774c.txt,002,0.083668
15d32769-c193-4e0e-ad0d-5fdc0338774c.txt,008,0.082482
354a409c-4c96-485d-8f0b-8ad074e4b91e.txt,004,0.618716
354a409c-4c96-485d-8f0b-8ad074e4b91e.txt,002,0.175239
354a409c-4c96-485d-8f0b-8ad074e4b91e.txt,003,0.11052
354a409c-4c96-485d-8f0b-8ad074e4b91e.txt,005,0.095524
145fe79115089d16.txt,003,0.611215
145fe79115089d16.txt,001,0.203442
145fe79115089d16.txt,006,0.109052
145fe79115089d16.txt,005,0.067292
145fe79115089d16.txt,000,0.008999
16573ef4d9ae9bdc.txt,000,0.536552
16573ef4d9ae9bdc.txt,002,0.42641
16573ef4d9ae9bdc.txt,005,0.037038
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,005,0.508595
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,008,0.231078
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,009,0.124003
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,002,0.066139
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,003,0.06079
9a4bf328-fd80-4e5d-9e59-63cb4e9775fc.txt,000,0.009395
149ff3ef54fa97d2.txt,000,0.341257
149ff3ef54fa97d2.txt,007,0.258629
149ff3ef54fa97d2.txt,005,0.205946
149ff3ef54fa97d2.txt,004,0.136708
149ff3ef54fa97d2.txt,008,0.05746
4288f2b4-3a7d-4e1c-b3b4-58990b0fe3b8.txt,008,0.827825
4288f2b4-3a7d-4e1c-b3b4-58990b0fe3b8.txt,007,0.172175
155e217ce8feaf9e.txt,000,0.426614
155e217ce8feaf9e.txt,003,0.398978
155e217ce8feaf9e.txt,008,0.123776
155e217ce8feaf9e.txt,013,0.032054
155e217ce8feaf9e.txt,006,0.018577
4035efc1-9414-4454-8aa7-878719eaf7ff.txt,002,1.0
165b7b25a23d97c8.txt,002,0.361138
165b7b25a23d97c8.txt,003,0.217926
165b7b25a23d97c8.txt,000,0.15001
165b7b25a23d97c8.txt,001,0.144499
165b7b25a23d97c8.txt,004,0.126427
4383c6ab-caff-4ebf-bdec-f00d24507b31.txt,008,0.564706
4383c6ab-caff-4ebf-bdec-f00d24507b31.txt,006,0.295387
4383c6ab-caff-4ebf-bdec-f00d24507b31.txt,003,0.08534
4383c6ab-caff-4ebf-bdec-f00d24507b31.txt,005,0.054567
918d3b0f-5ef4-4ea6-ba00-32aa54950112.txt,000,0.390154
918d3b0f-5ef4-4ea6-ba00-32aa54950112.txt,002,0.36613
918d3b0f-5ef4-4ea6-ba00-32aa54950112.txt,003,0.222096
918d3b0f-5ef4-4ea6-ba00-32aa54950112.txt,009,0.021621
b7fbdbcd-380b-44c4-9e00-17ea8b11bb76.txt,000,0.623288
b7fbdbcd-380b-44c4-9e00-17ea8b11bb76.txt,002,0.214359
b7fbdbcd-380b-44c4-9e00-17ea8b11bb76.txt,006,0.102316
b7fbdbcd-380b-44c4-9e00-17ea8b11bb76.txt,001,0.060037
158d75e98fd0e07f.txt,006,0.650406
158d75e98fd0e07f.txt,000,0.17617
158d75e98fd0e07f.txt,003,0.139512
158d75e98fd0e07f.txt,009,0.033912
56d1ce9e-7b67-4bef-af2d-35834f2d8be3.txt,008,0.694672
56d1ce9e-7b67-4bef-af2d-35834f2d8be3.txt,000,0.257883
56d1ce9e-7b67-4bef-af2d-35834f2d8be3.txt,005,0.047445
1a35080f-9ee8-4b81-8208-19433e9fe42f.txt,002,0.617507
1a35080f-9ee8-4b81-8208-19433e9fe42f.txt,005,0.243767
1a35080f-9ee8-4b81-8208-19433e9fe42f.txt,003,0.138727
145da5d79c9d16b6.txt,002,0.563749
145da5d79c9d16b6.txt,004,0.210439
145da5d79c9d16b6.txt,000,0.131196
145da5d79c9d16b6.txt,011,0.041224
145da5d79c9d16b6.txt,006,0.035469
145da5d79c9d16b6.txt,012,0.014574
145da5d79c9d16b6.txt,003,0.003349
c8542176-8791-45c1-a560-f81c5aeb29d5.txt,000,0.92925
c8542176-8791-45c1-a560-f81c5aeb29d5.txt,002,0.05461
c8542176-8791-45c1-a560-f81c5aeb29d5.txt,003,0.01614
1529ae7c2732ddfd.txt,003,0.497094
1529ae7c2732ddfd.txt,002,0.448634
1529ae7c2732ddfd.txt,000,0.054272
3806e3be-c3f4-4313-9cb8-736b866a5cf9.txt,005,0.995546
3806e3be-c3f4-4313-9cb8-736b866a5cf9.txt,002,0.004454
14e19db00510371b.txt,003,0.508716
14e19db00510371b.txt,005,0.175639
14e19db00510371b.txt,001,0.143466
14e19db00510371b.txt,000,0.110913
14e19db00510371b.txt,004,0.036246
14e19db00510371b.txt,006,0.025019
34e7184c-54db-4034-84bf-c9cfabea3b49.txt,004,0.686997
34e7184c-54db-4034-84bf-c9cfabea3b49.txt,003,0.114804
34e7184c-54db-4034-84bf-c9cfabea3b49.txt,000,0.109942
34e7184c-54db-4034-84bf-c9cfabea3b49.txt,009,0.064575
34e7184c-54db-4034-84bf-c9cfabea3b49.txt,001,0.023682
15141c572d02eadd.txt,000,0.528587
15141c572d02eadd.txt,003,0.23108
15141c572d02eadd.txt,001,0.116405
15141c572d02eadd.txt,002,0.104892
15141c572d02eadd.txt,006,0.019036
14dadf266dd42801.txt,003,0.404786
14dadf266dd42801.txt,001,0.346889
14dadf266dd42801.txt,000,0.160788
14dadf266dd42801.txt,002,0.059045
14dadf266dd42801.txt,006,0.028492
15141ce13e97ac0e.txt,000,0.454229
15141ce13e97ac0e.txt,007,0.25029
15141ce13e97ac0e.txt,008,0.15567
15141ce13e97ac0e.txt,005,0.063812
15141ce13e97ac0e.txt,006,0.05628
15141ce13e97ac0e.txt,003,0.017486
15141ce13e97ac0e.txt,002,0.002232
0862facc-92d7-49f6-8a00-5a0095c54694.txt,002,0.772753
0862facc-92d7-49f6-8a00-5a0095c54694.txt,000,0.227247
14664b8dd32829e4.txt,000,0.649199
14664b8dd32829e4.txt,006,0.181484
14664b8dd32829e4.txt,003,0.144834
14664b8dd32829e4.txt,011,0.024483
14a3cb0352b11ddb.txt,002,0.383072
14a3cb0352b11ddb.txt,004,0.320196
14a3cb0352b11ddb.txt,005,0.16902
14a3cb0352b11ddb.txt,006,0.122839
14a3cb0352b11ddb.txt,001,0.004874
14f3485eb6235cb0.txt,006,0.356147
14f3485eb6235cb0.txt,000,0.230722
14f3485eb6235cb0.txt,011,0.204475
14f3485eb6235cb0.txt,007,0.149793
14f3485eb6235cb0.txt,005,0.058863
3b842a66-86ff-44e6-aee8-8138d9a2b98e.txt,004,0.560175
3b842a66-86ff-44e6-aee8-8138d9a2b98e.txt,003,0.290943
3b842a66-86ff-44e6-aee8-8138d9a2b98e.txt,000,0.089187
3b842a66-86ff-44e6-aee8-8138d9a2b98e.txt,002,0.057408
3b842a66-86ff-44e6-aee8-8138d9a2b98e.txt,001,0.002287
139489ef-45ef-439c-b651-0ec348f7bc27.txt,000,0.78675
139489ef-45ef-439c-b651-0ec348f7bc27.txt,005,0.091263
139489ef-45ef-439c-b651-0ec348f7bc27.txt,002,0.081821
139489ef-45ef-439c-b651-0ec348f7bc27.txt,003,0.040166
b26bd848-dd1d-4997-ab95-cb87f23c5b49.txt,000,0.713326
b26bd848-dd1d-4997-ab95-cb87f23c5b49.txt,005,0.15582
b26bd848-dd1d-4997-ab95-cb87f23c5b49.txt,008,0.121111
b26bd848-dd1d-4997-ab95-cb87f23c5b49.txt,003,0.009744
15a5fb0597ae90d2.txt,003,0.680217
15a5fb0597ae90d2.txt,005,0.18856
15a5fb0597ae90d2.txt,006,0.101495
15a5fb0597ae90d2.txt,014,0.029728
42fbb766-d21b-4db8-bf1a-b29300af9ba2.txt,000,0.577286
42fbb766-d21b-4db8-bf1a-b29300af9ba2.txt,008,0.368622
42fbb766-d21b-4db8-bf1a-b29300af9ba2.txt,006,0.054092
a6f3f078-02c2-4c4c-8a96-6957191fee23.txt,007,0.39392
a6f3f078-02c2-4c4c-8a96-6957191fee23.txt,003,0.242636
a6f3f078-02c2-4c4c-8a96-6957191fee23.txt,005,0.204394
a6f3f078-02c2-4c4c-8a96-6957191fee23.txt,000,0.15905
14dadf3b47932734.txt,002,0.842445
14dadf3b47932734.txt,000,0.136651
14dadf3b47932734.txt,003,0.020904
4ce44cce-2335-44e5-8782-29ed543df65d.txt,004,0.592489
4ce44cce-2335-44e5-8782-29ed543df65d.txt,002,0.309293
4ce44cce-2335-44e5-8782-29ed543df65d.txt,006,0.083409
4ce44cce-2335-44e5-8782-29ed543df65d.txt,000,0.014808
157dd5b10c8d4627.txt,003,0.845051
157dd5b10c8d4627.txt,005,0.154949
03670d95-1333-4138-bb91-649836a89d6a.txt,003,0.68521
03670d95-1333-4138-bb91-649836a89d6a.txt,002,0.151377
03670d95-1333-4138-bb91-649836a89d6a.txt,004,0.116865
03670d95-1333-4138-bb91-649836a89d6a.txt,014,0.046548
